ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
2960;Bobonaro;242;Timor-Leste
2961;Covalima;242;Timor-Leste
2962;Dili;242;Timor-Leste
2963;Ermera;242;Timor-Leste
2964;Lautem;242;Timor-Leste
2965;Liquica;242;Timor-Leste
2966;Manatuto;242;Timor-Leste
2967;Manufahi;242;Timor-Leste
2968;Oecussi;242;Timor-Leste
2969;Viqueque;242;Timor-Leste
2970;Centrale;243;Togo
2971;Kara;243;Togo
2972;Maritime;243;Togo
2973;Plateaux;243;Togo
2974;Savanes;243;Togo
2975;Administrative unit not available;244;Tokelau (N.Z.)
2976;Administrative unit not available;245;Tonga
2977;Arima;246;Trinidad and Tobago
2978;Chaguanas;246;Trinidad and Tobago
2979;Couva/Tabaquite/Talparo;246;Trinidad and Tobago
2980;Diego Martin;246;Trinidad and Tobago
2981;Penal/Debe;246;Trinidad and Tobago
2982;Point Fortin;246;Trinidad and Tobago
2983;Port Of Spain;246;Trinidad and Tobago
2984;Princes Town;246;Trinidad and Tobago
2985;Rio Claro/Mayaro;246;Trinidad and Tobago
2986;San Fernando;246;Trinidad and Tobago
2987;San Juan/Laventille;246;Trinidad and Tobago
2988;Sangre Grande;246;Trinidad and Tobago
2989;Siparia;246;Trinidad and Tobago
2990;Tobago;246;Trinidad and Tobago
2991;Tunapuna/Piarco;246;Trinidad and Tobago
2992;Administrative unit not available;247;Tromelin Island
2993;Ariana;248;Tunisia
2994;Ben Arous;248;Tunisia
2995;Bizerte;248;Tunisia
2996;Beja;248;Tunisia
2997;Gabes;248;Tunisia
2998;Gafsa;248;Tunisia
2999;Jendouba;248;Tunisia
3000;Kairouan;248;Tunisia
3001;Kasserine;248;Tunisia
3002;Kebili;248;Tunisia
3003;Le Kef;248;Tunisia
3004;Mahdia;248;Tunisia
3005;Manouba;248;Tunisia
3006;Monastir;248;Tunisia
3007;Medenine;248;Tunisia
3008;Nabeul;248;Tunisia
3009;Sfax;248;Tunisia
3010;Sidi Bouz;248;Tunisia
3011;Siliana;248;Tunisia
3012;Sousse;248;Tunisia
3013;Tataouine;248;Tunisia
3014;Tozeur;248;Tunisia
3015;Tunis;248;Tunisia
3016;Zaghouan;248;Tunisia
3017;Adana;249;Turkey
3018;Adiyaman;249;Turkey
3019;Afyon;249;Turkey
3020;Agri;249;Turkey
3021;Aksaray;249;Turkey
3022;Amasya;249;Turkey
3023;Ankara;249;Turkey
3024;Antalya;249;Turkey
3025;Ardahan;249;Turkey
3026;Artvin;249;Turkey
3027;Aydin;249;Turkey
3028;Balikesir;249;Turkey
3029;Bartin;249;Turkey
3030;Batman;249;Turkey
3031;Bayburt;249;Turkey
3032;Bilecik;249;Turkey
3033;Bingol;249;Turkey
3034;Bitlis;249;Turkey
3035;Bolu;249;Turkey
3036;Burdur;249;Turkey
3037;Bursa;249;Turkey
3038;Canakkale;249;Turkey
3039;Cankiri;249;Turkey
3040;Corum;249;Turkey
3041;Denizli;249;Turkey
3042;Diyarbakir;249;Turkey
3043;Edirne;249;Turkey
3044;Elazig;249;Turkey
3045;Erzincan;249;Turkey
3046;Erzurum;249;Turkey
3047;Eskisehir;249;Turkey
3048;Gaziantep;249;Turkey
3049;Giresun;249;Turkey
3050;Gumushane;249;Turkey
3051;Hakkari;249;Turkey
3052;Hatay;249;Turkey
3053;Icel;249;Turkey
3054;Igdir;249;Turkey
3055;Isparta;249;Turkey
3056;Istanbul;249;Turkey
3057;Izmir;249;Turkey
3058;K.maras;249;Turkey
3059;Karabuk;249;Turkey
3060;Karaman;249;Turkey
3061;Kars;249;Turkey
3062;Kastamonu;249;Turkey
3063;Kayseri;249;Turkey
3064;Kilis;249;Turkey
3065;Kirikkale;249;Turkey
3066;Kirklareli;249;Turkey
3067;Kirsehir;249;Turkey
3068;Kocaeli;249;Turkey
3069;Konya;249;Turkey
3070;Kutahya;249;Turkey
3071;Malatya;249;Turkey
3072;Manisa;249;Turkey
3073;Mardin;249;Turkey
3074;Mugla;249;Turkey
3075;Mus;249;Turkey
3076;Nevsehir;249;Turkey
3077;Nigde;249;Turkey
3078;Ordu;249;Turkey
3079;Osmaniye;249;Turkey
3080;Rize;249;Turkey
3081;Sakarya;249;Turkey
3082;Samsun;249;Turkey
3083;Sanliurfa;249;Turkey
3084;Siirt;249;Turkey
3085;Sinop;249;Turkey
3086;Sirnak;249;Turkey
3087;Sivas;249;Turkey
3088;Tekirdag;249;Turkey
3089;Tokat;249;Turkey
3090;Trabzon;249;Turkey
3091;Tunceli;249;Turkey
3092;Usak;249;Turkey
3093;Van;249;Turkey
3094;Yalova;249;Turkey
3095;Yozgat;249;Turkey
3096;Zonguldak;249;Turkey
3097;Chardzhou;250;Turkmenistan
3098;Administrative unit not available;250;Turkmenistan
3099;Mary;250;Turkmenistan
3100;Tashauz;250;Turkmenistan
3103;Administrative unit not available;252;Tuvalu
3104;Adjumani;253;Uganda
3110;Busia;253;Uganda
3112;Hoima;253;Uganda
3114;Jinja;253;Uganda
3115;Kabale;253;Uganda
3117;Kalangala;253;Uganda
3121;Kasese;253;Uganda
3123;Kibaale;253;Uganda
3125;Kisoro;253;Uganda
3136;Moyo;253;Uganda
3141;Ntungamo;253;Uganda
3145;Ssembabule;253;Uganda
3148;Cherkas'ka;254;Ukraine
3149;Chernihivs'ka;254;Ukraine
3150;Chernivets'ka;254;Ukraine
3151;Dnipropetrovs'ka;254;Ukraine
3152;Donets'ka;254;Ukraine
3153;Ivano-frankivs'ka;254;Ukraine
3154;Kharkivs'ka;254;Ukraine
3155;Khersons'ka;254;Ukraine
3156;Khmel'nyts'ka;254;Ukraine
3157;Kirovohrads'ka;254;Ukraine
3158;Krym;254;Ukraine
3159;Kyyivs'ka;254;Ukraine
3160;L'vivs'ka;254;Ukraine
3161;Luhans'ka;254;Ukraine
3162;Mykolayivs'ka;254;Ukraine
3163;Odes'ka;254;Ukraine
3164;Poltavs'ka;254;Ukraine
3165;Rivnens'ka;254;Ukraine
3166;Sums'ka;254;Ukraine
3167;Ternopil's'ka;254;Ukraine
3168;Vinnyts'ka;254;Ukraine
3169;Volyns'ka;254;Ukraine
3170;Zakarpats'ka;254;Ukraine
3171;Zaporiz'ka;254;Ukraine
3172;Zhytomyrs'ka;254;Ukraine
3173;Abu Dhabi;255;United Arab Emirates
3177;Dubai;255;United Arab Emirates
3179;Ras Al Khaimah;255;United Arab Emirates
3180;Sharjah;255;United Arab Emirates
3181;Umm AL Quwain;255;United Arab Emirates
3182;England;256;United Kingdom
3183;Northern Ireland;256;United Kingdom
3184;Scotland;256;United Kingdom
3186;Wales;256;United Kingdom
3214;Alabama;259;United States of America
3215;Alaska;259;United States of America
3216;Arizona;259;United States of America
3217;Arkansas;259;United States of America
3218;California;259;United States of America
3219;Colorado;259;United States of America
3220;Connecticut;259;United States of America
3221;Delaware;259;United States of America
3222;District of Columbia;259;United States of America
3223;Florida;259;United States of America
3224;Georgia;259;United States of America
3225;Hawaii;259;United States of America
3226;Idaho;259;United States of America
3227;Illinois;259;United States of America
3228;Indiana;259;United States of America
3229;Iowa;259;United States of America
3230;Kansas;259;United States of America
3231;Kentucky;259;United States of America
3232;Louisiana;259;United States of America
3233;Maine;259;United States of America
3234;Maryland;259;United States of America
3235;Massachusetts;259;United States of America
3236;Michigan;259;United States of America
3237;Minnesota;259;United States of America
3238;Mississippi;259;United States of America
3239;Missouri;259;United States of America
3240;Montana;259;United States of America
3241;Nebraska;259;United States of America
3242;Nevada;259;United States of America
3243;New Hampshire;259;United States of America
3244;New Jersey;259;United States of America
3245;New Mexico;259;United States of America
3246;New York;259;United States of America
3247;North Carolina;259;United States of America
3248;North Dakota;259;United States of America
3249;Ohio;259;United States of America
3250;Oklahoma;259;United States of America
3251;Oregon;259;United States of America
3252;Pennsylvania;259;United States of America
3253;Rhode Island;259;United States of America
3254;South Carolina;259;United States of America
3255;South Dakota;259;United States of America
3256;Tennessee;259;United States of America
3257;Texas;259;United States of America
3258;Utah;259;United States of America
3259;Vermont;259;United States of America
3260;Virginia;259;United States of America
3261;Washington;259;United States of America
3262;West Virginia;259;United States of America
3263;Wisconsin;259;United States of America
3264;Wyoming;259;United States of America
3265;Artigas;260;Uruguay
3266;Canelones;260;Uruguay
3267;Cerro Largo;260;Uruguay
3268;Colonia;260;Uruguay
3269;Durazno;260;Uruguay
3270;Flores;260;Uruguay
3271;Florida;260;Uruguay
3272;Lavalleja;260;Uruguay
3273;Maldonado;260;Uruguay
3274;Montevideo;260;Uruguay
3275;Paysandu;260;Uruguay
3276;Rio Negro;260;Uruguay
3277;Rivera;260;Uruguay
3278;Rocha;260;Uruguay
3279;Salto;260;Uruguay
3280;San Jose;260;Uruguay
3281;Soriano;260;Uruguay
3282;Tacuarembo;260;Uruguay
3283;Treinta Y Tres;260;Uruguay
3284;Andijan;261;Uzbekistan
3285;Bukhara;261;Uzbekistan
3286;Fergana;261;Uzbekistan
3287;Karakalpakstan;261;Uzbekistan
3288;Kashkadarya;261;Uzbekistan
3289;Khorezm;261;Uzbekistan
3291;Namangan;261;Uzbekistan
3292;Samarkand;261;Uzbekistan
3293;Surkhandarya;261;Uzbekistan
3294;Sirdarya;261;Uzbekistan
3295;Tashkent;261;Uzbekistan
3296;Malampa;262;Vanuatu
3297;Penama;262;Vanuatu
3298;Sanma;262;Vanuatu
3299;Shefa;262;Vanuatu
3300;Tafea;262;Vanuatu
3301;Torba;262;Vanuatu
3302;Amazonas;263;R. B. de Venezuela
3303;Anzoategui;263;R. B. de Venezuela
3304;Apure;263;R. B. de Venezuela
3305;Aragua;263;R. B. de Venezuela
3306;Barinas;263;R. B. de Venezuela
3307;Bolivar;263;R. B. de Venezuela
3308;Carabobo;263;R. B. de Venezuela
3309;Cojedes;263;R. B. de Venezuela
3310;Delta Amacuro;263;R. B. de Venezuela
3311;Dependencias Federales;263;R. B. de Venezuela
3313;Falcon;263;R. B. de Venezuela
3314;Guarico;263;R. B. de Venezuela
3315;Lara;263;R. B. de Venezuela
3316;Merida;263;R. B. de Venezuela
3317;Miranda;263;R. B. de Venezuela
3318;Monagas;263;R. B. de Venezuela
3319;Nueva Esparta;263;R. B. de Venezuela
3320;Portuguesa;263;R. B. de Venezuela
3321;Sucre;263;R. B. de Venezuela
3322;Tachira;263;R. B. de Venezuela
3323;Trujillo;263;R. B. de Venezuela
3324;Yaracuy;263;R. B. de Venezuela
3325;Zulia;263;R. B. de Venezuela
3326;An Giang;264;Vietnam
3327;Ba Ria-Vung Tau;264;Vietnam
3328;Bac Kan;264;Vietnam
3329;Bac Giang;264;Vietnam
3330;Bac Lieu;264;Vietnam
3331;Bac Ninh;264;Vietnam
3332;Ben Tre;264;Vietnam
3333;Binh Dinh;264;Vietnam
3334;Binh Duong;264;Vietnam
3335;Binh Phuoc;264;Vietnam
3336;Binh Thuan;264;Vietnam
3338;Cao Bang;264;Vietnam
3339;Ca Mau;264;Vietnam
3340;Da Nang City;264;Vietnam
3342;Dong Nai;264;Vietnam
3343;Dong Thap;264;Vietnam
3344;Gia Lai;264;Vietnam
3345;Ha Giang;264;Vietnam
3346;Ha Nam;264;Vietnam
3347;Ha Noi City;264;Vietnam
3348;Ha Tay;264;Vietnam
3349;Ha Tinh;264;Vietnam
3350;Hai Duong;264;Vietnam
3351;Hai Phong City;264;Vietnam
3352;Ho Chi Minh City;264;Vietnam
3353;Hoa Binh;264;Vietnam
3354;Hung Yen;264;Vietnam
3355;Khanh Hoa;264;Vietnam
3356;Kien Giang;264;Vietnam
3357;Kon Tum;264;Vietnam
3359;Lam Dong;264;Vietnam
3360;Lang Son;264;Vietnam
3362;Long An;264;Vietnam
3364;Nam Dinh;264;Vietnam
3366;Nghe An;264;Vietnam
3367;Ninh Binh;264;Vietnam
3368;Ninh Thuan;264;Vietnam
3369;Phu Tho;264;Vietnam
3370;Phu Yen;264;Vietnam
3371;Quang Binh;264;Vietnam
3372;Quang Nam;264;Vietnam
3374;Quang Ngai;264;Vietnam
3375;Quang Ninh;264;Vietnam
3376;Quang Tri;264;Vietnam
3377;Soc Trang;264;Vietnam
3378;Son La;264;Vietnam
3379;Tay Ninh;264;Vietnam
3380;Thai Binh;264;Vietnam
3381;Thai Nguyen;264;Vietnam
3382;Thanh Hoa;264;Vietnam
3383;Thua Thien - Hue;264;Vietnam
3384;Tien Giang;264;Vietnam
3386;Tra Vinh;264;Vietnam
3387;Tuyen Quang;264;Vietnam
3388;Vinh Long;264;Vietnam
3389;Vinh Phuc;264;Vietnam
3390;Yen Bai;264;Vietnam
3391;Administrative unit not available;265;Wake Island (U.S.)
3392;Administrative unit not available;266;Wallis and Futuna (Fr.)
3394;Al Khalil (Hebron);91;West Bank and Gaza
3395;Al Quds (Jerusalem);91;West Bank and Gaza
3396;Ariha (Jericho);91;West Bank and Gaza
3397;Bethlehem;91;West Bank and Gaza
3398;Jenin;91;West Bank and Gaza
3399;Nablus;91;West Bank and Gaza
3400;Qalqiliya;91;West Bank and Gaza
3401;Ramallah;91;West Bank and Gaza
3402;Salfit;91;West Bank and Gaza
3403;Tubas;91;West Bank and Gaza
3404;Tulkarm;91;West Bank and Gaza
3407;Abyan;269;Republic of Yemen
3408;Al Dhale'e;269;Republic of Yemen
3410;Al Bayda;269;Republic of Yemen
3411;Al Hudaydah;269;Republic of Yemen
3412;Al Jawf;269;Republic of Yemen
3413;Al Maharah;269;Republic of Yemen
3414;Al Mahwit;269;Republic of Yemen
3415;Amran;269;Republic of Yemen
3416;Dhamar;269;Republic of Yemen
3418;Hajjah;269;Republic of Yemen
3419;Ibb;269;Republic of Yemen
3420;Lahj;269;Republic of Yemen
3421;Marib;269;Republic of Yemen
3422;Sa'ada;269;Republic of Yemen
3424;Shabwah;269;Republic of Yemen
3425;Taizz;269;Republic of Yemen
3426;Central;270;Zambia
3427;Copperbelt;270;Zambia
3428;Eastern;270;Zambia
3429;Luapula;270;Zambia
3430;Lusaka;270;Zambia
3431;North-Western;270;Zambia
3432;Northern;270;Zambia
3433;Southern;270;Zambia
3434;Western;270;Zambia
3435;Bulawayo;271;Zimbabwe
3436;Harare;271;Zimbabwe
3437;Manicaland;271;Zimbabwe
3438;Mashonaland Central;271;Zimbabwe
3440;Mashonaland West;271;Zimbabwe
3441;Masvingo;271;Zimbabwe
3443;Matabeleland South;271;Zimbabwe
3444;Midlands;271;Zimbabwe
4150;Southern Kordofan;6;Sudan
12904;Batha Est;50;Chad
12905;Batha Ouest;50;Chad
12907;Borkou;50;Chad
12908;Ennedi;50;Chad
12909;Tibesti;50;Chad
12910;Baguirmi;50;Chad
12911;Daraba;50;Chad
12912;Hadjer Lamis;50;Chad
12914;Barl El Gazal;50;Chad
12915;Kanem;50;Chad
12918;Logone Oriental;50;Chad
12919;Mont De Lam;50;Chad
12920;Kabia;50;Chad
12921;Mayo-Boneye;50;Chad
12922;Mayo-Dala;50;Chad
12923;Barh Koh;50;Chad
12924;Lac Iro;50;Chad
12925;Mandoul;50;Chad
12926;Assongha;50;Chad
12927;Ouaddai;50;Chad
12928;Sila;50;Chad
12930;Tandjile Est;50;Chad
12931;Tandjile Ouest;50;Chad
16837;Comoe;66;C├┤te d'Ivoire
16838;District autonome de Abidjan;66;C├┤te d'Ivoire
16839;District autonome de Yamoussoukro;66;C├┤te d'Ivoire
16840;G├┤h-Djiboua;66;C├┤te d'Ivoire
16841;Lacs;66;C├┤te d'Ivoire
16842;Lagunes;66;C├┤te d'Ivoire
16843;Montagnes;66;C├┤te d'Ivoire
16844;Sassandra-Marahoue;66;C├┤te d'Ivoire
16845;Woroba;66;C├┤te d'Ivoire
21969;East/Iburasirazuba;205;Rwanda
21970;Kigali City/Umujyi wa Kigali;205;Rwanda
21971;North/Amajyaruguru;205;Rwanda
21972;South/Amajyepfo;205;Rwanda
21973;West/Iburengerazuba;205;Rwanda
22005;Guayas;73;Ecuador
22006;Pichincha;73;Ecuador
22007;Santa Elena;73;Ecuador
22008;Santo Domingo de los Tsachilas;73;Ecuador
25350;Andrijevica;2647;Montenegro
25351;Bar;2647;Montenegro
25352;Berane;2647;Montenegro
25353;Bijelo Polje;2647;Montenegro
25354;Budva;2647;Montenegro
25355;Cetinje;2647;Montenegro
25356;Danilovgrad;2647;Montenegro
25357;Herceg Novi;2647;Montenegro
25358;Kolasin;2647;Montenegro
25359;Kotor;2647;Montenegro
25360;Mojkovac;2647;Montenegro
25361;Niksic;2647;Montenegro
25362;Plav;2647;Montenegro
25363;Pljevlja;2647;Montenegro
25364;Pluzine;2647;Montenegro
25365;Podgorica;2647;Montenegro
25366;Rozaj;2647;Montenegro
25367;Savnik;2647;Montenegro
25368;Tivat;2647;Montenegro
25369;Ulcinj;2647;Montenegro
25370;Zabljak;2647;Montenegro
25371;Borski;2648;Serbia
25372;Branicevski;2648;Serbia
25373;Grad Beograd;2648;Serbia
25374;Jablanicki;2648;Serbia
25375;Juzno-backi;2648;Serbia
25376;Juzno-banatski;2648;Serbia
25377;Kolubarski;2648;Serbia
25381;Macvanski;2648;Serbia
25382;Moravicki;2648;Serbia
25383;Nisavski;2648;Serbia
25384;Pcinjski;2648;Serbia
25386;Pirotski;2648;Serbia
25387;Podunavski;2648;Serbia
25388;Pomoravski;2648;Serbia
25390;Rasinski;2648;Serbia
25391;Raski;2648;Serbia
25392;Severno-backi;2648;Serbia
25393;Severno-banatski;2648;Serbia
25394;Srednje-banatski;2648;Serbia
25395;Sremski;2648;Serbia
25396;Sumadijski;2648;Serbia
25397;Toplicki;2648;Serbia
25398;Zajecarski;2648;Serbia
25399;Zapadno-backi;2648;Serbia
25400;Zlatiborski;2648;Serbia
33110;Ardebil;117;Islamic Republic of Iran
33111;Golestan;117;Islamic Republic of Iran
33112;Ghazvin;117;Islamic Republic of Iran
33113;Ghom;117;Islamic Republic of Iran
36854;Hato Mayor;72;Dominican Republic
36855;Monsenor Nouel;72;Dominican Republic
36856;Monte Plata;72;Dominican Republic
36857;San Jos├® de Ocoa;72;Dominican Republic
36858;Distrito Nacional;72;Dominican Republic
37021;Upper Nile;74;South Sudan
37157;Almaty City area;132;Kazakhstan
37336;Labuan;153;Malaysia
39497;Grand Turk;251;Turks and Caicos Islands (U.K.)
39498;Middle Caicos;251;Turks and Caicos Islands (U.K.)
39499;North Caicos;251;Turks and Caicos Islands (U.K.)
39500;Providenciales and West Caicos;251;Turks and Caicos Islands (U.K.)
39501;Salt City;251;Turks and Caicos Islands (U.K.)
39502;South and East Caicos;251;Turks and Caicos Islands (U.K.)
39503;Anegada;39;British Virgin Islands (U.K.)
39504;Jost van Dyke;39;British Virgin Islands (U.K.)
39505;Other Islands;39;British Virgin Islands (U.K.)
39506;Tortola;39;British Virgin Islands (U.K.)
39507;Virgin Gorda;39;British Virgin Islands (U.K.)
39508;Saint Croix (County Equivalent);258;United States Virgin Islands (U.S.)
39509;Saint John (County Equivalent);258;United States Virgin Islands (U.S.)
39510;Saint Thomas (County Equivalent);258;United States Virgin Islands (U.S.)
39511;Miquelon-Langlade;210;Saint-Pierre-et-Miquelon (Fr.)
39512;Saint-Pierre;210;Saint-Pierre-et-Miquelon (Fr.)
39696;Jizzakh;261;Uzbekistan
39697;Navoiy;261;Uzbekistan
39698;Tashkent city;261;Uzbekistan
40187;Central;83;Fiji
40188;Eastern;83;Fiji
40189;Northern;83;Fiji
40190;Western;83;Fiji
40206;Barbuda;11;Antigua and Barbuda
40207;Name Unknown;11;Antigua and Barbuda
40208;St. George;11;Antigua and Barbuda
40209;St. John;11;Antigua and Barbuda
40210;St. Mary;11;Antigua and Barbuda
40211;St. Paul;11;Antigua and Barbuda
40212;St. Peter;11;Antigua and Barbuda
40213;St. Philip;11;Antigua and Barbuda
40222;Alderney;104;Guernsey (U.K.)
40223;Castel;104;Guernsey (U.K.)
40224;Forest;104;Guernsey (U.K.)
40225;Herm;104;Guernsey (U.K.)
40226;Saint Andrew;104;Guernsey (U.K.)
40227;Saint Martin;104;Guernsey (U.K.)
40228;Saint Peter;104;Guernsey (U.K.)
40229;Saint Peter Port;104;Guernsey (U.K.)
40230;Saint Sampson;104;Guernsey (U.K.)
40231;Saint Saviour;104;Guernsey (U.K.)
40232;Sark;104;Guernsey (U.K.)
40233;Torteval;104;Guernsey (U.K.)
40234;Vale;104;Guernsey (U.K.)
40235;Brelade;128;Jersey (U.K.)
40236;Grouville;128;Jersey (U.K.)
40237;Saint Helier;128;Jersey (U.K.)
40238;Saint John;128;Jersey (U.K.)
40239;Saint Lawrence;128;Jersey (U.K.)
40240;Saint Martin;128;Jersey (U.K.)
40241;Saint Mary;128;Jersey (U.K.)
40242;Saint Ouen;128;Jersey (U.K.)
40243;Saint Peter;128;Jersey (U.K.)
40244;Saint Saviour;128;Jersey (U.K.)
40245;Trinity;128;Jersey (U.K.)
40274;Saint Clement;128;Jersey (U.K.)
40276;Boucle Du Mouhoun;42;Burkina Faso
40277;Cascades;42;Burkina Faso
40278;Centre;42;Burkina Faso
40279;Centre-est;42;Burkina Faso
40280;Centre-nord;42;Burkina Faso
40281;Centre-ouest;42;Burkina Faso
40282;Centre-sud;42;Burkina Faso
40283;Est;42;Burkina Faso
40284;Hauts-bassins;42;Burkina Faso
40285;Nord;42;Burkina Faso
40286;Plateau Central;42;Burkina Faso
40287;Sahel;42;Burkina Faso
40288;Sud-ouest;42;Burkina Faso
40408;Administrative unit not available;188;Pakistan
40409;Administrative unit not available;188;Pakistan
40422;Administrative unit not available;115;India
40423;Administrative unit not available;115;India
40424;Administrative unit not available;115;India
40425;Administrative unit not available;115;India
40426;Administrative unit not available;115;India
40427;Administrative unit not available;115;India
40428;Administrative unit not available;115;India
40429;Administrative unit not available;115;India
40430;Administrative unit not available;115;India
40431;Administrative unit not available;115;India
40443;Beni;33;Bolivia
40444;Chuquisaca;33;Bolivia
40445;Cochabamba;33;Bolivia
40446;La Paz;33;Bolivia
40447;Oruro;33;Bolivia
40448;Potosi;33;Bolivia
40449;Santa Cruz;33;Bolivia
40450;Tarija;33;Bolivia
40542;Bubanza;43;Burundi
40543;Bujumbura Mairie;43;Burundi
40544;Bujumbura Rural;43;Burundi
40545;Bururi;43;Burundi
40546;Cankuzo;43;Burundi
40547;Cibitoke;43;Burundi
40548;Gitega;43;Burundi
40549;Karuzi;43;Burundi
40550;Kayanza;43;Burundi
40551;Kirundo;43;Burundi
40552;Makamba;43;Burundi
40553;Muramvya;43;Burundi
40554;Muyinga;43;Burundi
40555;Mwaro;43;Burundi
40556;Ngozi;43;Burundi
40557;Rutana;43;Burundi
40558;Ruyigi;43;Burundi
40700;Boke;106;Guinea
40701;Conakry;106;Guinea
40702;Faranah;106;Guinea
40703;Kankan;106;Guinea
40704;Kindia;106;Guinea
40705;Labe;106;Guinea
40706;Mamou;106;Guinea
40707;Nzerekore;106;Guinea
40766;Notio Aigaio;97;Greece
40772;Red Sea;6;Sudan
40856;Frederiksborg;69;Denmark
40857;Koebenhavn;69;Denmark
40858;Roskilde;69;Denmark
41308;Dagana;31;Bhutan
41309;Haa;31;Bhutan
41310;Pemagatshel;31;Bhutan
41311;Samdrupjongkhar;31;Bhutan
41312;Samtse;31;Bhutan
41313;Sarpang;31;Bhutan
41314;Zhemgang;31;Bhutan
41373;Maputo;170;Mozambique
41750;Alaotra Mangoro;150;Madagascar
41751;Amoron I Mania;150;Madagascar
41752;Analamanga;150;Madagascar
41753;Analanjirofo;150;Madagascar
41754;Androy;150;Madagascar
41755;Anosy;150;Madagascar
41756;Atsimo Andrefana;150;Madagascar
41757;Atsimo Atsinanana;150;Madagascar
41758;Atsinanana;150;Madagascar
41759;Betsiboka;150;Madagascar
41760;Boeny;150;Madagascar
41761;Bongolava;150;Madagascar
41762;Diana;150;Madagascar
41763;Haute Matsiatra;150;Madagascar
41764;Ihorombe;150;Madagascar
41765;Itasy;150;Madagascar
41766;Melaky;150;Madagascar
41767;Menabe;150;Madagascar
41768;Sava;150;Madagascar
41769;Sofia;150;Madagascar
41770;Vakinankaratra;150;Madagascar
41771;Vatovavy Fitovinany;150;Madagascar
41772;Bago (E);171;Myanmar
41773;Bago (W);171;Myanmar
41774;Shan (E);171;Myanmar
41775;Shan (N);171;Myanmar
41776;Shan (S);171;Myanmar
42180;Kabarole;253;Uganda
42181;Kaberamaido;253;Uganda
42182;Kampala;253;Uganda
42183;Kamwenge;253;Uganda
42184;Kanungu;253;Uganda
42185;Kayunga;253;Uganda
42189;Mayuge;253;Uganda
42195;Nakasongola;253;Uganda
42197;Rukungiri;253;Uganda
42200;Wakiso;253;Uganda
42201;Yumbe;253;Uganda
47067;Amolatar;253;Uganda
47068;Amuria;253;Uganda
47071;Butaleja;253;Uganda
47072;Ibanda;253;Uganda
47073;Isingiro;253;Uganda
47074;Kaabong;253;Uganda
47075;Kaliro;253;Uganda
47078;Katakwi;253;Uganda
47079;Kiruhura;253;Uganda
47080;Koboko;253;Uganda
47083;Luwero;253;Uganda
47085;Mbale;253;Uganda
47086;Mbarara;253;Uganda
47087;Mityana;253;Uganda
47088;Mubende;253;Uganda
47089;Nakaseke;253;Uganda
47090;Tororo;253;Uganda
47585;Diourbel;217;Senegal
47586;Fatick;217;Senegal
47587;Louga;217;Senegal
47588;Matam;217;Senegal
47589;Saint louis;217;Senegal
47678;Oromia;79;Ethiopia
47679;Somali;79;Ethiopia
48357;Arusha;257;Tanzania
48358;Dar-es-salaam;257;Tanzania
48359;Dodoma;257;Tanzania
48362;Kigoma;257;Tanzania
48363;Kilimanjaro;257;Tanzania
48364;Lindi;257;Tanzania
48365;Manyara;257;Tanzania
48366;Mara;257;Tanzania
48367;Mbeya;257;Tanzania
48368;Morogoro;257;Tanzania
48369;Mtwara;257;Tanzania
48371;Kaskazini Pemba;257;Tanzania
48372;Kaskazini Unguja;257;Tanzania
48373;Pwani;257;Tanzania
48375;Ruvuma;257;Tanzania
48377;Singida;257;Tanzania
48378;Kusini Pemba;257;Tanzania
48379;Kusini Unguja;257;Tanzania
48380;Tabora;257;Tanzania
48381;Tanga;257;Tanzania
48382;Mjini Magharibi;257;Tanzania
51325;Central;133;Kenya
51326;Coast;133;Kenya
51327;Eastern;133;Kenya
51328;Nairobi;133;Kenya
51329;North Eastern;133;Kenya
51330;Nyanza;133;Kenya
51331;Rift Valley;133;Kenya
51332;Western;133;Kenya
61135;Aldabra;220;Seychelles
61136;Alphonse;220;Seychelles
61137;Anse Aux Pins;220;Seychelles
61138;Anse Boileau;220;Seychelles
61139;Anse Etoile;220;Seychelles
61140;Anse Royale;220;Seychelles
61141;Aride;220;Seychelles
61142;Assumption;220;Seychelles
61143;Astove;220;Seychelles
61144;Au Cap;220;Seychelles
61145;Baie Lazare;220;Seychelles
61146;Beau Vallon;220;Seychelles
61147;Bel Air;220;Seychelles
61148;Belombre;220;Seychelles
61149;Bijoutier;220;Seychelles
61150;Bird;220;Seychelles
61153;Cascade;220;Seychelles
61154;Cerf Island;220;Seychelles
61155;Conception;220;Seychelles
61156;Cosmoledo;220;Seychelles
61157;Cousin;220;Seychelles
61158;Cousine;220;Seychelles
61159;Curieuse;220;Seychelles
61160;Darros;220;Seychelles
61161;Denis;220;Seychelles
61162;Desnoeufs;220;Seychelles
61163;Desroches;220;Seychelles
61164;English River;220;Seychelles
61165;Farquhar;220;Seychelles
61166;Felicite;220;Seychelles
61167;Fregate;220;Seychelles
61168;Glacis;220;Seychelles
61169;Grand Anse Mahe;220;Seychelles
61170;Grande Soeur;220;Seychelles
61174;Ile du Sud;220;Seychelles
61178;La Digue;220;Seychelles
61179;Les Mamelles;220;Seychelles
61182;Marie-Louise;220;Seychelles
61183;Mont Buxton;220;Seychelles
61184;Mont Fleuri;220;Seychelles
61186;North Island;220;Seychelles
61187;Petite Soeur;220;Seychelles
61188;Plaisance;220;Seychelles
61189;Platte;220;Seychelles
